,val_text,val_true,val_pred,bleu_score
4224,highland sugarworks maple syrup medium amber ounce lady long looked middle ground grade grade maple syrup little success find grade little refined generally prefer grade raw flavor thicker consistency like clarity grade maple nectar best rich flavor perfect degree refinement perfect blend,am for this maple syrup,best maple syrup ever,0.38940039153570244
4225,like product perfect size easy stow bag also worried breaking thing worry top toddler sometimes gets hold things make top non size,on the go or if your in rush,great for kids,0.0
4226,mom england made many ventures across pond time always looked forward english sandwiches heinz salad cream first trip heinz salad cream sandwich prepared aunt fell love taste right away totally different taste mayonnaise salad dressing wonderfully unique tried salads sandwiches loved recommend anyone likes mayonnaise salad dressing wants try something different used find anywhere usa used bring back dozen bottles trip thanks internet better international selections stores easier find agree heinz market product usa sensational,one taste and was hooked,the best,0.0
4227,purchased candy gift course product would buy store nice find available line save time expense going local store,,great deal,0.0
4228,toddler absolutely loves fruit pouches started using randomly baby eating purees using boon spoon handy around months wondered could get eat veggies hidden fruit puree eats like champion well much delight devoured handy portable fruit veggie pouches given candy say gotten point regulate many keep box car along emergency diaper wipes times cannot get home fast enough really like bigger size appropriate older toddler,to say no to more fruit and veggies,great for babies and adults love it,0.12383969996431167
4229,wonderful surprise individually wrapped retain delightful gummy texture long time chewy definitely hard really stick teeth like many gummy treats flavor got purest ever tasted nothing artificial metallic bright grape strawberry lot different varieties two personal favorites along pineapple kiwi slightly lesser degree,delicious,delicious,1.0
4230,bought busy days work time lunch lose little wieght chocolate makes taste like treat diet high fiber protein good option meal replacement plus delicious look forward bar day,very good,great snack,0.0
4231,westie liked first really hold interest plus fill bottle half full gets bored removing items either waste food replacing smellier food leave sitting around think need try food enjoys wanted point would eat regular food toy,good but does not hold my dog interest,great product,0.0
4232,bought local grocery store mine today curiosity expected frosting anyway buttery popped top jar smelled weak smell still wasnt expecting much got butter knife slapped thick bit onto graham cracker proceeded eat wow stuff tastes great buttery texture nice cocoa taste isnt horribly sweet subtle chocolate taste great dessert graham crackers breakfast toast cold glass milk great treat kids arent sugar junkies take less sweet product overall would reccomend,very addictive,best chocolate ever,0.0
4233,sounds like nice healthy drink right well reality taste good although claims percent juice juice pomegranate juice rundown pros natural refined sugar corn syrup added percent juice content fortified taste good sour bitter tastes like wine juice juice pomegranate mix apple pear etc sweet enough could used raw sugar would mind conclusion like taste may healthy drinks taste good point expected taste like pomegranate totally even much pomegranate juice though wine may like tastes like wine juice,too sour and bitter for my taste,tastes like carbonated juice,0.0
4234,told son best coffee tried expert coffee seem able enough pantry run ordering,coffee,great coffee,0.5
